data de compra,nome no cartão,final do cartão,categoria,descrição,parcela,valor (em us$),cotação (em r$),valor,mes,ano
2025-08-13,VIN DIESEL,1115,Serviços de telecomunicações,PAYPAL *HEG US INC     40,Única,0.0,0.0,851.0,8,2025
2025-08-14,VIN DIESEL,1115,Serviços de telecomunicações,PAYPAL *HEG US INC     40,Única,0.0,0.0,145.0,8,2025
2025-08-14,VIN DIESEL,1115,Serviços de telecomunicações,PAYPAL *HEG US INC     40,Única,72.99,5.68,41424.0,8,2025
2025-08-15,VIN DIESEL,1115,Associação,STOK CENTER 80,Única,0.0,0.0,19485.0,8,2025
2025-08-15,VIN DIESEL,1115,Supermercados / Mercearia / Padarias / Lojas de Conveniência,CASA DE CARNES GOEDEL,Única,0.0,0.0,11068.0,8,2025
2025-08-18,VIN DIESEL,1115,Construção,DELIMAEXTINTORES,Única,0.0,0.0,800.0,8,2025
2025-08-19,VIN DIESEL,1115,Serviços de telecomunicações,PAYPAL *CONTABO        35,Única,0.0,0.0,176.0,8,2025
2025-08-19,VIN DIESEL,1115,Serviços de telecomunicações,PAYPAL *CONTABO        35,Única,8.84,5.7,5038.0,8,2025
2025-08-20,VIN DIESEL,1115,-,Inclusao de Pagamento    ,Única,0.0,0.0,-1538604.0,8,2025
2025-08-21,VIN DIESEL,1115,Relacionados a Automotivo,POSTO SHOPPING,Única,0.0,0.0,2520.0,8,2025
2025-08-23,VIN DIESEL,1115,Serviços de telecomunicações,PAYPAL *HEG US INC     40,Única,96.21,5.77,55513.0,8,2025
2025-08-23,VIN DIESEL,1115,Serviços de telecomunicações,PAYPAL *HEG US INC     40,Única,0.0,0.0,1943.0,8,2025
2025-08-23,VIN DIESEL,1115,Serviços de telecomunicações,PAYPAL *HEG US INC     40,Única,73.27,5.77,42277.0,8,2025
2025-08-23,VIN DIESEL,1115,Serviços de telecomunicações,PAYPAL *HEG US INC     40,Única,0.0,0.0,148.0,8,2025
2025-08-25,VIN DIESEL,1115,Assistência médica e odontológica,OPTICA RUDI,Única,0.0,0.0,2950.0,8,2025
2025-08-26,VIN DIESEL,1115,Empresa para empresa,AMAZON MUSIC,Única,0.0,0.0,349.0,8,2025
2025-08-26,VIN DIESEL,1115,Casa / Escritório Mobiliário,MERCADO ELETRONICO,Única,0.0,0.0,1115.0,8,2025
2025-08-28,VIN DIESEL,1115,Serviços de telecomunicações,PAYPAL *HEG US INC     40,Única,0.0,0.0,1925.0,8,2025
2025-08-28,VIN DIESEL,1115,Serviços de telecomunicações,PAYPAL *HEG US INC     40,Única,96.02,5.73,54999.0,8,2025
2025-08-29,VIN DIESEL,1115,Restaurante / Lanchonete / Bar,RESTAURANTE ALVORADA,Única,0.0,0.0,100.0,8,2025
2025-08-29,VIN DIESEL,1115,Relacionados a Automotivo,POSTO SAO ROQUE,Única,0.0,0.0,33127.0,8,2025
2025-08-29,VIN DIESEL,1115,Restaurante / Lanchonete / Bar,LANCHONETE PEDRINHO ZA,Única,0.0,0.0,928.0,8,2025
2025-08-30,VIN DIESEL,1115,Supermercados / Mercearia / Padarias / Lojas de Conveniência,CASSIANOAPARECIDO,Única,0.0,0.0,190.0,8,2025
2025-08-30,VIN DIESEL,1115,Restaurante / Lanchonete / Bar,TALISMA MARACAJU,Única,0.0,0.0,2194.0,8,2025
2025-09-05,VIN DIESEL,1115,Relacionados a Automotivo,FALEIROS COMERCIO DE C,Única,0.0,0.0,2749.0,9,2025
2025-09-05,VIN DIESEL,1115,Supermercados / Mercearia / Padarias / Lojas de Conveniência,CONVENIENCIA TRES FIGU,Única,0.0,0.0,2398.0,9,2025
2025-09-05,VIN DIESEL,1115,Restaurante / Lanchonete / Bar,CHURRASCARIA GAUCHO,Única,0.0,0.0,943.0,9,2025
2025-09-05,VIN DIESEL,1115,Relacionados a Automotivo,ZAFALON AUTO POSTO SED,Única,0.0,0.0,17221.0,9,2025
2025-09-05,VIN DIESEL,1115,Restaurante / Lanchonete / Bar,CHURRASCARIA TESSER,Única,0.0,0.0,1978.0,9,2025
2025-09-06,VIN DIESEL,1115,Relacionados a Automotivo,REDE MAIS,Única,0.0,0.0,28412.0,9,2025
2025-09-08,VIN DIESEL,1115,-,Estorno Tarifa,Única,0.0,0.0,-980.0,9,2025
2025-09-08,VIN DIESEL,1115,-,Anuidade Diferenciada,12/12,0.0,0.0,980.0,9,2025
2025-09-09,VIN DIESEL,1115,Supermercados / Mercearia / Padarias / Lojas de Conveniência,COMERCIAL ZAFFARI 1,Única,0.0,0.0,1859.0,9,2025
2025-09-10,VIN DIESEL,1115,Supermercados / Mercearia / Padarias / Lojas de Conveniência,EVINO,Única,0.0,0.0,996.0,9,2025
2025-09-10,VIN DIESEL,1115,Serviços de telecomunicações,PAYPAL *HEG US INC     40,Única,73.01,5.71,41704.0,9,2025
2025-09-10,VIN DIESEL,1115,Serviços de telecomunicações,PAYPAL *HEG US INC     40,Única,0.0,0.0,146.0,9,2025
2025-09-10,VIN DIESEL,1115,Relacionados a Automotivo,POSTOS TRADICAO,Única,0.0,0.0,7737.0,9,2025
2025-07-03,VIN DIESEL,1122,Departamento / Desconto,MP *EBAZARCOMBRLTDA,3/12,0.0,0.0,9954.0,7,2025
2025-07-05,VIN DIESEL,1122,Departamento / Desconto,MP *EBAZARCOMBRLTDA,3/12,0.0,0.0,13325.0,7,2025
2025-07-07,VIN DIESEL,1122,Empresa para empresa,MP *MERCADOLIBRE,3/5,0.0,0.0,338.0,7,2025
2025-07-12,VIN DIESEL,1122,Departamento / Desconto,MLP*MAGALU-MAGAZINE LU,2/10,0.0,0.0,3177.0,7,2025
2025-07-17,VIN DIESEL,1122,Especialidade varejo,MERCADOPAGO *IMPERIOA,2/6,0.0,0.0,5376.0,7,2025
2025-08-02,VIN DIESEL,1122,Elétrico,MERCADOLIVRE*KINGAPPLE,2/3,0.0,0.0,4664.0,8,2025
2025-08-16,VIN DIESEL,1122,Elétrico,OPENAI                 SA,Única,0.0,0.0,12.0,8,2025
2025-08-16,VIN DIESEL,1122,Elétrico,OPENAI                 SA,Única,6.01,5.69,3421.0,8,2025
2025-08-17,VIN DIESEL,1122,Empresa para empresa,MERCADOLIVRE*MERCADOLI,Única,0.0,0.0,14391.0,8,2025
2025-08-21,VIN DIESEL,1122,Seguro,ALLIANZ SEGUROS S/A,Única,0.0,0.0,12203.0,8,2025
2025-08-21,VIN DIESEL,1122,Elétrico,OPENAI *CHATGPT SUBSCR SA,Única,0.0,0.0,403.0,8,2025
2025-08-21,VIN DIESEL,1122,Elétrico,OPENAI *CHATGPT SUBSCR SA,Única,20.0,5.76,11519.0,8,2025
2025-09-05,VIN DIESEL,1122,Elétrico,GAMMA.APP              SA,Única,0.0,0.0,147.0,9,2025
2025-09-05,VIN DIESEL,1122,Elétrico,GAMMA.APP              SA,Única,7.33,5.74,4211.0,9,2025
2025-09-08,VIN DIESEL,1122,Empresa serviços,GOOGLE YOUTUBEPREMIUM,Única,0.0,0.0,269.0,9,2025
2025-09-09,VIN DIESEL,1122,Elétrico,"CURSOR, AI POWERED IDE NE",Única,0.0,0.0,40.0,9,2025
2025-09-09,VIN DIESEL,1122,Elétrico,"CURSOR, AI POWERED IDE NE",Única,20.0,5.71,11424.0,9,2025
2025-09-09,VIN DIESEL,1122,Elétrico,OPENAI                 SA,Única,6.01,5.71,3433.0,9,2025
2025-09-09,VIN DIESEL,1122,Elétrico,OPENAI                 SA,Única,0.0,0.0,12.0,9,2025
2025-09-10,VIN DIESEL,1122,Seguro,HDI SEGUROS SA 08/10,Única,0.0,0.0,25948.0,9,2025
2025-07-07,CHARLIZE THERON,1153,Departamento / Desconto,GRAZZIOTIN SA,3/3,0.0,0.0,16998.0,7,2025
2025-08-15,CHARLIZE THERON,1153,Associação,MIX CENTER,Única,0.0,0.0,12114.0,8,2025
2025-08-15,CHARLIZE THERON,1153,Especialidade varejo,TENDADASARARAS,Única,0.0,0.0,715.0,8,2025
2025-08-18,CHARLIZE THERON,1153,Consertos em Geral,BABY CONSERTOS,Única,0.0,0.0,700.0,8,2025
2025-08-19,CHARLIZE THERON,1153,Associação,MIX CENTER,Única,0.0,0.0,21457.0,8,2025
2025-08-19,CHARLIZE THERON,1153,Vestuário / Roupas,00135  SH BELLA CITTA,1/2,0.0,0.0,15985.0,8,2025
2025-08-22,CHARLIZE THERON,1153,Vestuário / Roupas,FELINI E FELINI LTD,1/3,0.0,0.0,22644.0,8,2025
2025-08-23,CHARLIZE THERON,1153,Supermercados / Mercearia / Padarias / Lojas de Conveniência,BRASILATACADI,Única,0.0,0.0,2338.0,8,2025
2025-08-25,CHARLIZE THERON,1153,Assistência médica e odontológica,CAMILAVIEIRADA,Única,0.0,0.0,3800.0,8,2025
2025-08-26,CHARLIZE THERON,1153,Supermercados / Mercearia / Padarias / Lojas de Conveniência,SUPER MOY,Única,0.0,0.0,7225.0,8,2025
2025-08-27,CHARLIZE THERON,1153,Assistência médica e odontológica,FARMACIA SAO JOAO,Única,0.0,0.0,249.0,8,2025
2025-08-27,CHARLIZE THERON,1153,Assistência médica e odontológica,FARMACIA SAO JOAO,Única,0.0,0.0,12977.0,8,2025
2025-08-28,CHARLIZE THERON,1153,Supermercados / Mercearia / Padarias / Lojas de Conveniência,FRUTEIRA TERRIBILE LTD,Única,0.0,0.0,4918.0,8,2025
2025-08-29,CHARLIZE THERON,1153,Assistência médica e odontológica,HOSPITAL PRONTOCLINICA,Única,0.0,0.0,138.0,8,2025
2025-08-29,CHARLIZE THERON,1153,Supermercados / Mercearia / Padarias / Lojas de Conveniência,COMERCIAL ZAFFARI 1,Única,0.0,0.0,6082.0,8,2025
2025-08-29,CHARLIZE THERON,1153,Departamento / Desconto,SORDI,Única,0.0,0.0,2598.0,8,2025
2025-08-29,CHARLIZE THERON,1153,Supermercados / Mercearia / Padarias / Lojas de Conveniência,DOCE MANIA DISTRIB DE,Única,0.0,0.0,3775.0,8,2025
2025-08-29,CHARLIZE THERON,1153,Supermercados / Mercearia / Padarias / Lojas de Conveniência,COMERCIAL ZAFFARI 1,Única,0.0,0.0,793.0,8,2025
2025-08-29,CHARLIZE THERON,1153,Supermercados / Mercearia / Padarias / Lojas de Conveniência,SUPER MOY,Única,0.0,0.0,836.0,8,2025
2025-09-01,CHARLIZE THERON,1153,Vestuário / Roupas,FEIRA DE CALCADOS,Única,0.0,0.0,398.0,9,2025
2025-09-01,CHARLIZE THERON,1153,Serviços pessoais,SCHUMANNSERVICOS,Única,0.0,0.0,329.0,9,2025
2025-09-02,CHARLIZE THERON,1153,Associação,MIX CENTER,Única,0.0,0.0,5388.0,9,2025
2025-09-03,CHARLIZE THERON,1153,Associação,MIX CENTER,Única,0.0,0.0,227.0,9,2025
2025-09-03,CHARLIZE THERON,1153,Restaurante / Lanchonete / Bar,LUIS FERNANDO AGLIARDI,Única,0.0,0.0,180.0,9,2025
2025-09-03,CHARLIZE THERON,1153,Supermercados / Mercearia / Padarias / Lojas de Conveniência,CASSOL FRUTEIRA,Única,0.0,0.0,178.0,9,2025
2025-09-05,CHARLIZE THERON,1153,Supermercados / Mercearia / Padarias / Lojas de Conveniência,CASSOL FRUTEIRA,Única,0.0,0.0,130.0,9,2025
2025-09-05,CHARLIZE THERON,1153,Associação,MIX CENTER,Única,0.0,0.0,13208.0,9,2025
2025-09-06,CHARLIZE THERON,1153,Supermercados / Mercearia / Padarias / Lojas de Conveniência,PADARIA VENEZA,Única,0.0,0.0,235.0,9,2025
